User_ID,Latitude,Longitude,Date,Time,Movement_Duration,Distance,Speed,Area_ID,Area_Name,Transport_Mode,Activity_Type,Weather,Day,Hour,Weekday,Weekend_Weekday
P1794,23.262911,77.375938,2026-02-14,18:31,12.75,2.93,19.41,AR05,Area_E,Bicycle,Shopping,Cloudy,Saturday,18,5,Weekend
P1794,23.251259,77.418486,2026-02-08,20:10,32.53,2.83,7.38,AR05,Area_E,Walking,Work,Clear,Sunday,20,6,Weekend
P1794,23.289105,77.479959,2025-12-22,10:31,6.76,6.37,60.74,AR03,Area_C,Motorbike,Education,Clear,Monday,10,0,Weekday
P1794,23.307304,77.504596,2026-02-17,12:49,36.8,9.85,22.9,AR03,Area_C,Train,Social,Fog,Tuesday,12,1,Weekday
P1794,23.308769,77.459184,2025-12-25,16:07,25.97,5.9,13.18,AR03,Area_C,Bicycle,Social,Clear,Thursday,16,3,Weekday
P1794,23.348673,77.478856,2026-02-03,12:56,36.03,9.04,20.43,AR03,Area_C,Bicycle,Education,Cloudy,Tuesday,12,1,Weekday
P1794,23.342417,77.344576,2025-11-05,19:57,8.92,8.24,76.59,AR01,Area_A,Bus,Social,Rain,Wednesday,19,2,Weekday
P1794,23.299771,77.479786,2025-11-27,15:24,64.77,26.53,23.92,AR03,Area_C,Bicycle,Education,Clear,Thursday,15,3,Weekday
P1794,23.156272,77.412717,2025-12-12,09:07,65.96,45.56,56.43,AR08,Area_H,Car,,Clear,Friday,9,4,Weekday
P1794,23.273537,77.428601,2025-11-23,17:06,6.53,5.33,49.99,AR05,Area_E,Car,Leisure,Clear,Sunday,17,6,Weekend
P1794,23.333649,77.457721,2026-02-19,18:18,35.33,24.54,48.89,AR03,Area_C,Car,Education,Clear,Thursday,18,3,Weekday
P1794,23.320281,77.460679,2025-12-12,12:55,33.38,9.05,19.42,AR03,Area_C,Bicycle,Education,Clear,Friday,12,4,Weekday
P1794,23.335257,77.486275,2025-11-13,18:27,12.37,14.71,79.32,AR03,Area_C,Car,Education,Clear,Thursday,18,3,Weekday
P1794,23.261626,77.430986,2025-11-16,02:59,46.39,18.41,33.4,AR05,Area_E,Motorbike,Commute,Clear,Sunday,2,6,Weekend
P1794,23.265207,77.428041,2025-11-16,20:43,16.68,6.4,24.68,AR05,Area_E,Motorbike,Work,Rain,Sunday,20,6,Weekend
P1794,23.27015,77.405303,2026-02-21,17:37,10.14,7.62,43.22,AR05,Area_E,Motorbike,Social,Cloudy,Saturday,17,5,Weekend
P1794,23.321048,77.479032,2025-11-03,21:41,31.63,11.24,22.89,AR03,Area_C,Bicycle,Social,Cloudy,Monday,21,0,Weekday
P1794,23.233674,77.41346,2025-12-20,18:52,12.46,4.2,21.94,AR05,Area_E,Bicycle,Leisure,Cloudy,Saturday,18,5,Weekend
P1794,23.17978,77.404745,2025-11-14,16:03,8.42,3.5,22.67,AR08,Area_H,Bicycle,Commute,Cloudy,Friday,16,4,Weekday
P1794,23.235542,77.412139,2025-12-28,06:12,32.78,26.17,49.03,AR05,Area_E,Car,Leisure,Cloudy,Sunday,6,6,Weekend
P1794,23.251362,77.408866,2026-01-30,14:37,38.98,3.7,7.73,AR05,Area_E,Walking,Work,,Friday,14,4,Weekday
P1794,23.320933,77.471384,2025-11-10,16:33,27.32,2.72,6.37,AR03,Area_C,,Education,Cloudy,Monday,16,0,Weekday
P1794,23.223204,77.409294,2026-01-27,03:24,8.35,0.35,3.24,AR05,Area_E,Walking,Commute,Clear,Tuesday,3,1,Weekday
P1794,23.341473,77.476269,2025-12-29,12:48,36.4,27.26,51.38,AR03,Area_C,Car,Social,Clear,Monday,12,0,Weekday
P1794,23.324816,77.477819,2026-01-06,08:58,19.77,17.23,63.53,AR03,Area_C,Motorbike,Education,Cloudy,Tuesday,8,1,Weekday
P1794,23.266404,77.401778,2026-01-19,07:02,13.4,13.24,64.84,AR05,Area_E,Motorbike,Work,Clear,Monday,7,0,Weekday
P1794,23.317595,77.472559,2025-11-28,09:37,63.59,20.45,23.13,AR03,Area_C,Train,Education,Fog,Friday,9,4,Weekday
P1794,23.230979,77.41079,2025-12-20,20:39,28.95,15.63,36.48,AR05,Area_E,Motorbike,Leisure,Clear,Saturday,20,5,Weekend
P1794,23.338879,77.469281,2025-12-18,12:35,22.92,0.86,3.01,AR03,Area_C,Walking,Commute,Clear,Thursday,12,3,Weekday
P1794,23.243126,77.397181,2026-01-18,10:41,22.39,2.77,7.34,AR05,Area_E,Walking,Social,Rain,Sunday,10,6,Weekend
P1794,23.265284,77.404892,2025-11-24,19:01,23.26,22.46,60.66,AR05,Area_E,Car,Commute,Rain,Monday,19,0,Weekday
P1794,23.318942,77.496312,2025-11-28,17:50,20.26,16.6,60.29,AR03,Area_C,Motorbike,Education,Clear,Friday,17,4,Weekday
P1794,23.247185,77.423073,2025-11-25,05:22,35.72,4.04,9.25,AR05,Area_E,Bicycle,Commute,Cloudy,Tuesday,5,1,Weekday
P1794,23.338483,77.472114,2025-12-30,13:40,40.99,1.1,2.06,AR03,Area_C,Walking,,Cloudy,Tuesday,13,1,Weekday
P2674,23.238015,77.482475,2026-02-28,19:40,28.89,33.9,65.11,AR06,Area_F,Motorbike,Medical,Clear,Saturday,19,5,Weekend
P2674,23.246545,77.509702,2026-02-08,14:10,37.46,6.52,10.81,AR06,Area_F,Bicycle,Commute,Cloudy,Sunday,14,6,Weekend
P2674,23.248037,77.334567,2026-02-16,23:15,48.34,50.0,69.32,AR04,Area_D,Motorbike,Commute,Clear,Monday,23,0,Weekday
P2674,23.230169,77.484665,2025-11-16,08:09,31.54,2.65,6.63,AR06,Area_F,Walking,Medical,Clear,Sunday,8,6,Weekend
P2674,23.252996,77.465141,2025-11-02,17:52,120.67,8.77,5.57,AR06,Area_F,Walking,Unknown,Clear,Sunday,17,6,Weekend
P2674,23.15854,77.478541,2025-12-05,17:50,16.83,3.84,12.85,AR09,Area_I,Bicycle,Social,Clear,Friday,17,4,Weekday
P2674,23.180769,77.475749,2025-12-26,16:58,7.76,0.59,4.64,AR09,Area_I,Walking,,Cloudy,Friday,16,4,Weekday
P2674,23.249385,77.484764,2026-01-03,18:32,15.27,13.35,53.43,AR06,Area_F,Car,Commute,,Saturday,18,5,Weekend
P2674,23.191487,77.464266,2025-12-26,17:51,18.01,18.43,79.46,AR09,Area_I,Car,Commute,Clear,Friday,17,4,Weekday
P2674,23.253646,77.468759,2025-11-30,05:47,13.77,1.82,7.46,AR06,Area_F,Walking,,Clear,Sunday,5,6,Weekend
P2674,23.155568,77.494766,2026-02-20,13:01,45.0,1.94,2.87,AR09,Area_I,,,Fog,Friday,13,4,Weekday
P2674,23.228923,77.485024,2025-11-02,15:11,17.06,15.87,51.88,AR06,Area_F,Car,Medical,Cloudy,Sunday,15,6,Weekend
P2674,23.220231,77.484354,2026-02-27,06:00,9.54,3.0,21.62,AR06,Area_F,Bicycle,Medical,Clear,Friday,6,4,Weekday
P2674,23.252635,77.468161,2025-11-25,01:05,27.6,5.52,15.44,AR06,Area_F,,Medical,Clear,Tuesday,1,1,Weekday
P2674,23.232749,77.476268,2025-12-25,04:59,14.35,1.61,7.12,AR06,Area_F,,,Clear,Thursday,4,3,Weekday
P2674,23.196707,77.494928,2025-12-26,18:15,11.19,5.22,27.64,AR09,Area_I,Bus,Commute,Cloudy,Friday,18,4,Weekday
P2674,23.273478,77.470016,2025-12-04,05:41,12.89,3.49,14.96,AR06,Area_F,Bicycle,Medical,Cloudy,Thursday,5,3,Weekday
P2674,23.188405,77.487437,2026-02-20,12:36,21.31,2.2,7.37,AR09,Area_I,Walking,Social,,Friday,12,4,Weekday
P2674,23.243515,77.485469,2026-01-29,06:08,20.19,,53.77,AR06,Area_F,Bus,Commute,Rain,Thursday,6,3,Weekday
P2674,23.250462,77.482611,2026-01-29,12:56,21.37,1.06,4.16,AR06,Area_F,Walking,Medical,,Thursday,12,3,Weekday
P2674,23.263938,77.498696,2025-12-19,19:52,36.78,26.13,48.46,AR06,Area_F,Car,Unknown,Clear,Friday,19,4,Weekday
P2674,23.159371,77.465437,2026-02-06,10:04,87.01,50.0,58.56,AR09,Area_I,Bus,,Cloudy,Friday,10,4,Weekday
P2674,23.167368,77.45063,2026-01-15,09:48,14.39,8.15,41.53,AR09,Area_I,Car,Unknown,Cloudy,Thursday,9,3,Weekday
P2674,23.26367,77.464004,2026-02-14,21:23,11.51,3.93,24.1,AR06,Area_F,Bicycle,Medical,Cloudy,Saturday,21,5,Weekend
P2674,23.17799,77.493688,2025-12-11,18:47,10.56,5.51,39.02,AR09,,Motorbike,Social,Cloudy,Thursday,18,3,Weekday
P2674,23.248506,77.333809,2025-11-15,13:55,5.41,0.14,1.97,AR04,Area_D,Walking,Commute,Clear,Saturday,13,5,Weekend
P2674,23.184554,77.482462,2025-11-24,09:13,22.04,9.8,27.96,AR09,Area_I,Car,Commute,Clear,Monday,9,0,Weekday
P2674,23.187084,77.491104,2025-12-11,13:34,18.05,3.14,10.26,AR09,Area_I,Bicycle,Unknown,,Thursday,13,3,Weekday
P2674,23.181882,77.484534,2025-11-02,19:15,27.25,9.39,22.1,AR09,Area_I,Bicycle,Leisure,Clear,Sunday,19,6,Weekend
P2674,23.168401,77.473474,2026-01-09,05:13,31.6,5.29,13.82,AR09,Area_I,Bicycle,Social,,Friday,5,4,Weekday
P2674,23.255861,77.465894,2025-11-11,20:46,9.17,2.65,20.34,AR06,Area_F,Bicycle,Commute,Clear,Tuesday,20,1,Weekday
P2674,23.263989,77.48222,2026-01-20,07:12,24.28,21.9,72.18,AR06,,Motorbike,Medical,Clear,Tuesday,7,1,Weekday
P2674,23.258619,77.490393,2025-11-08,15:22,14.54,17.9,76.69,AR06,Area_F,Bus,Medical,Rain,Saturday,15,5,Weekend
P2674,23.196159,77.480671,2025-11-21,17:12,10.58,7.96,45.72,AR09,Area_I,Bus,Unknown,Clear,Friday,17,4,Weekday
P2674,23.185277,77.463957,2026-01-16,07:41,13.2,11.88,70.37,AR09,Area_I,Car,Commute,Clear,Friday,7,4,Weekday
P2674,23.302743,77.486246,2025-12-17,07:29,20.32,9.96,26.82,AR03,Area_C,Bus,Education,Cloudy,Wednesday,7,2,Weekday
P5350,23.310392,77.398067,2026-02-10,18:59,28.36,31.63,72.12,AR02,Area_B,Bus,Leisure,Clear,Tuesday,18,1,Weekday
P5350,23.308946,77.392489,2026-01-17,12:37,10.59,7.3,52.26,AR02,Area_B,Motorbike,Shopping,Clear,Saturday,12,5,Weekend
P5350,23.316232,77.411655,2026-01-14,16:32,63.48,19.08,18.3,AR02,Area_B,Bicycle,Leisure,Fog,Wednesday,16,2,Weekday
P5350,23.318945,77.38939,2025-11-25,19:40,30.46,14.27,32.77,AR02,Area_B,Bus,Leisure,Cloudy,Tuesday,19,1,Weekday
P5350,23.335877,77.344526,2025-11-12,18:26,57.85,13.65,13.36,AR01,Area_A,Bicycle,Leisure,Cloudy,Wednesday,18,2,Weekday
P5350,23.329013,77.405198,2025-11-14,09:41,10.76,7.06,40.59,AR02,Area_B,Bus,Leisure,Fog,Friday,9,4,Weekday
P5350,23.329831,77.415237,2026-02-26,10:14,17.26,5.96,20.02,AR02,Area_B,Bicycle,Work,Cloudy,Thursday,10,3,Weekday
P5350,23.312076,77.417509,2026-01-04,08:28,16.56,3.24,12.67,AR02,Area_B,Bicycle,Shopping,Clear,Sunday,8,6,Weekend
P5350,23.315654,77.397809,2026-02-05,08:41,17.14,12.4,42.04,AR02,Area_B,Motorbike,Work,Clear,Thursday,8,3,Weekday
P5350,23.258245,77.404093,2025-12-24,17:53,25.61,8.66,24.09,AR05,Area_E,Car,Work,Clear,Wednesday,17,2,Weekday
P5350,23.308191,77.41962,2025-11-22,16:30,25.6,0.84,2.64,AR02,Area_B,Walking,Work,Rain,Saturday,16,5,Weekend
P5350,23.26221,77.356668,2026-01-06,07:14,60.26,50.0,53.71,AR04,Area_D,,,Clear,Tuesday,7,1,Weekday
P5350,23.332161,77.413233,2026-02-18,16:42,15.2,12.03,52.75,AR02,Area_B,Car,Shopping,Rain,Wednesday,16,2,Weekday
P5350,23.319957,77.344828,2026-02-26,17:36,,1.67,4.99,AR01,Area_A,Walking,Commute,Clear,Thursday,17,3,Weekday
P5350,23.319603,77.409065,2025-11-01,12:12,33.84,4.07,7.01,AR02,Area_B,Walking,Shopping,Fog,Saturday,12,5,Weekend
P5350,23.331959,77.388755,2025-12-06,09:00,49.24,1.72,2.41,AR02,Area_B,Walking,Work,Cloudy,Saturday,9,5,Weekend
P5350,23.305339,77.418666,2025-11-08,11:57,15.37,2.01,10.94,AR02,Area_B,Bicycle,Shopping,Clear,Saturday,11,5,Weekend
P5350,23.306199,77.391986,2025-12-19,12:35,51.2,4.36,7.03,AR02,Area_B,Walking,Shopping,Clear,Friday,12,4,Weekday
P5350,23.300089,77.408961,2026-01-23,10:45,8.49,,27.55,AR02,Area_B,,Work,Clear,Friday,10,4,Weekday
P5350,23.319824,77.394165,2026-01-11,13:07,35.16,24.06,56.84,AR02,Area_B,Car,Shopping,Rain,Sunday,13,6,Weekend
P5350,23.319005,77.404985,2026-02-06,01:53,7.19,1.14,11.69,AR02,Area_B,Bicycle,Leisure,Cloudy,Friday,1,4,Weekday
P5350,23.31414,77.403194,2025-11-11,19:20,38.58,30.89,58.6,AR02,Area_B,Car,Work,,Tuesday,19,1,Weekday
P5259,23.327449,77.426741,2026-01-04,10:12,26.28,25.36,63.23,AR02,Area_B,Car,Shopping,Fog,Sunday,10,6,Weekend
P5259,23.314265,77.351599,2026-01-07,07:30,12.37,2.63,17.83,AR01,Area_A,Bicycle,Unknown,,Wednesday,7,2,Weekday
P5259,23.302188,77.344785,2025-12-09,13:30,50.33,14.07,21.98,AR01,Area_A,Bicycle,Social,Cloudy,Tuesday,13,1,Weekday
P5259,23.30906,77.337636,2026-02-07,17:19,15.25,7.46,36.51,AR01,Area_A,Bus,Leisure,Clear,Saturday,17,5,Weekend
P5259,23.32449,77.339631,2026-02-17,15:13,13.0,3.53,15.0,AR01,Area_A,Bicycle,Leisure,Clear,Tuesday,15,1,Weekday
P5259,23.332061,77.35444,2026-02-04,09:59,9.49,10.41,61.76,AR01,Area_A,Bus,Social,Clear,Wednesday,9,2,Weekday
P5259,23.31,77.471886,2026-02-15,08:37,9.41,9.63,61.4,AR03,Area_C,Car,Social,Cloudy,Sunday,8,6,Weekend
P5259,23.311751,77.401651,2026-01-03,11:35,18.95,1.34,5.32,AR02,Area_B,Walking,Leisure,Clear,Saturday,11,5,Weekend
P5259,23.192842,77.352693,2025-12-13,18:42,26.77,9.76,22.58,AR07,Area_G,Bicycle,Leisure,Cloudy,Saturday,18,5,Weekend
P5259,23.329984,77.353536,2026-02-03,16:08,14.22,17.33,74.48,AR01,Area_A,Car,Unknown,Clear,Tuesday,16,1,Weekday
P5259,23.307355,77.405193,2026-01-20,19:39,4.67,4.18,68.1,AR02,Area_B,Bus,Commute,Cloudy,Tuesday,19,1,Weekday
P5259,23.313044,77.330599,2026-02-27,17:49,26.46,17.44,44.12,AR01,Area_A,Bus,Unknown,Clear,Friday,17,4,Weekday
P5259,23.331318,77.419672,2026-02-16,06:22,16.8,6.24,23.56,AR02,Area_B,Bicycle,Work,Clear,Monday,6,0,Weekday
P5259,23.309608,77.427621,2025-11-21,19:18,30.09,2.26,5.48,AR02,Area_B,Walking,Shopping,Clear,Friday,19,4,Weekday
P5259,23.309923,77.312567,2025-12-12,19:45,36.85,10.54,20.52,AR01,Area_A,Car,Leisure,Rain,Friday,19,4,Weekday
P5259,23.315587,77.357056,2025-12-29,13:05,10.71,0.47,2.77,AR01,Area_A,Walking,Leisure,Clear,Monday,13,0,Weekday
P5259,23.326143,77.403856,2026-02-01,08:20,42.0,50.0,78.23,AR02,Area_B,Motorbike,Work,Cloudy,Sunday,8,6,Weekend
P5259,23.317988,77.405817,2025-12-13,22:13,43.22,26.36,43.03,AR02,Area_B,Bus,Shopping,Clear,Saturday,22,5,Weekend
P5259,23.244956,77.331709,2025-12-21,13:24,39.73,22.74,48.86,AR04,Area_D,Bus,Unknown,Clear,Sunday,13,6,Weekend
P5259,23.330262,77.427203,2026-02-05,07:20,73.02,39.95,37.19,AR02,Area_B,Car,Commute,Cloudy,Thursday,7,3,Weekday
P5259,23.321718,77.410549,2026-02-05,21:10,,6.48,17.2,AR02,Area_B,Bicycle,Shopping,Clear,Thursday,21,3,Weekday
P5259,23.306745,77.423369,2026-01-25,17:01,44.53,50.0,77.95,AR02,Area_B,Motorbike,Shopping,Clear,Sunday,17,6,Weekend
P5259,23.301373,77.342457,2025-12-26,13:27,24.48,9.66,30.36,AR01,Area_A,Car,Commute,Clear,Friday,13,4,Weekday
P5259,23.325258,77.415646,2025-11-30,12:12,25.85,18.86,44.35,AR02,Area_B,Bus,Work,Cloudy,Sunday,12,6,Weekend
P5259,23.329092,77.391234,2026-01-07,17:05,16.4,6.14,20.55,AR02,,Bicycle,Work,Clear,Wednesday,17,2,Weekday
P5259,23.348386,77.332357,2026-01-19,18:46,16.43,2.67,10.14,AR01,Area_A,,Social,Rain,Monday,18,0,Weekday
P5259,23.298307,77.330416,2025-12-12,17:14,23.6,22.92,76.65,AR01,Area_A,Car,Unknown,Clear,Friday,17,4,Weekday
P5259,23.294684,77.324911,2026-01-27,16:55,36.73,3.47,6.6,AR01,Area_A,Walking,Social,Clear,Tuesday,16,1,Weekday
P5259,23.306617,77.427047,2025-11-23,18:10,16.44,18.83,67.48,AR02,Area_B,Motorbike,,Clear,Sunday,18,6,Weekend
P5259,23.334592,77.327984,2026-02-24,12:12,18.16,3.99,13.98,AR01,Area_A,Bicycle,Social,Clear,Tuesday,12,1,Weekday
P5259,23.314504,77.431623,2025-12-31,17:14,9.06,8.57,77.9,AR02,Area_B,Motorbike,Shopping,Clear,Wednesday,17,2,Weekday
P5259,23.32163,77.424637,2026-02-19,21:26,22.39,0.39,1.33,AR02,Area_B,,Work,Clear,Thursday,21,3,Weekday
P5259,23.303898,77.354003,2025-11-03,07:35,19.94,1.71,6.59,AR01,Area_A,,Leisure,Clear,Monday,7,0,Weekday
P5259,23.327146,77.409423,2025-11-18,22:49,10.97,3.45,22.07,AR02,Area_B,Bus,Commute,Clear,Tuesday,22,1,Weekday
P5259,23.31908,77.408383,2025-12-21,18:55,22.79,11.39,27.74,AR02,Area_B,Motorbike,Shopping,Clear,Sunday,18,6,Weekend
P5447,23.318724,77.416401,2025-11-18,07:14,10.98,11.34,66.68,AR02,Area_B,Bus,Work,Clear,Tuesday,7,1,Weekday
P5447,23.323848,77.415974,2026-01-20,07:58,27.05,22.64,50.12,AR02,Area_B,Train,Shopping,Clear,Tuesday,7,1,Weekday
P5447,23.308501,77.411674,2026-02-20,18:35,18.71,13.05,50.88,AR02,Area_B,Bus,Shopping,Clear,Friday,18,4,Weekday
P5447,23.325681,77.393569,2026-02-27,10:54,10.56,,46.53,AR02,Area_B,Bus,Commute,Clear,Friday,10,4,Weekday
P5447,23.304058,77.42608,2026-01-19,19:21,57.67,18.72,26.53,AR02,Area_B,Bus,Shopping,Fog,Monday,19,0,Weekday
P5447,23.316489,77.39776,2025-12-02,08:18,18.9,14.42,49.87,AR02,Area_B,Car,,Clear,Tuesday,8,1,Weekday
P5447,23.331844,77.403939,2026-02-16,09:56,17.25,6.0,24.39,AR02,Area_B,Bicycle,Commute,Clear,Monday,9,0,Weekday
P5447,23.32135,77.421195,2025-11-27,13:25,16.21,2.0,7.24,AR02,Area_B,Walking,Shopping,Rain,Thursday,13,3,Weekday
P5447,23.326583,77.419281,2026-02-17,02:49,21.04,24.6,73.69,AR02,Area_B,Car,Shopping,Clear,Tuesday,2,1,Weekday
P5447,23.343221,77.3998,2026-01-11,08:02,10.85,1.49,9.38,AR02,Area_B,Bicycle,Commute,Clear,Sunday,8,6,Weekend
P5447,23.323421,77.42475,2025-11-24,17:50,22.87,10.62,29.62,AR02,Area_B,Car,Shopping,Clear,Monday,17,0,Weekday
P5447,23.314281,77.407054,2025-11-25,07:35,42.91,32.5,63.64,AR02,Area_B,Motorbike,Shopping,Clear,Tuesday,7,1,Weekday
P5447,23.327949,77.405507,2025-11-21,14:25,63.59,50.0,66.2,AR02,Area_B,Car,Work,Cloudy,Friday,14,4,Weekday
P5447,23.329118,77.410627,2025-11-01,08:23,40.79,14.19,21.6,AR02,Area_B,Bicycle,,Clear,Saturday,8,5,Weekend
P5447,23.329599,77.41602,2025-12-02,15:54,13.45,14.26,70.21,AR02,Area_B,Train,Work,Cloudy,Tuesday,15,1,Weekday
P5447,23.325407,77.417737,2025-11-08,19:27,33.75,5.73,13.06,AR02,Area_B,Bicycle,,Clear,Saturday,19,5,Weekend
P5447,23.339635,77.395605,2026-02-08,20:36,15.12,0.29,1.42,AR02,Area_B,Walking,,Clear,Sunday,20,6,Weekend
P5447,23.317343,77.394225,2025-11-10,02:05,9.32,3.73,22.87,AR02,Area_B,Bicycle,Commute,Cloudy,Monday,2,0,Weekday
P5447,23.33411,77.414894,2025-11-04,19:06,28.65,4.3,10.16,AR02,Area_B,Bicycle,Shopping,Clear,Tuesday,19,1,Weekday
P5447,23.315933,77.40511,2025-11-16,15:33,61.05,4.48,5.7,AR02,Area_B,Walking,Work,Cloudy,Sunday,15,6,Weekend
P5447,23.346847,77.417674,2025-11-18,12:44,20.08,7.55,20.9,AR02,Area_B,Bus,Shopping,Clear,Tuesday,12,1,Weekday
P5447,23.329843,77.469337,2026-02-02,07:16,21.61,19.82,70.82,AR03,Area_C,Car,Education,Clear,Monday,7,0,Weekday
P5447,23.334332,77.387294,2026-01-08,11:12,7.44,0.96,10.94,AR02,Area_B,Bicycle,Commute,Clear,Thursday,11,3,Weekday
P5447,23.35579,77.425176,2026-02-27,09:13,16.51,1.35,6.42,AR02,Area_B,Walking,Shopping,Clear,Friday,9,4,Weekday
P5447,23.302995,77.412052,2025-12-13,11:19,13.19,3.23,20.05,AR02,Area_B,Bicycle,Work,Cloudy,Saturday,11,5,Weekend
P5447,23.240672,77.346439,2025-12-26,19:09,16.4,9.72,32.81,AR04,Area_D,Car,Commute,Clear,Friday,19,4,Weekday
P5447,23.313589,77.402215,2025-12-15,21:29,36.25,15.86,24.14,AR02,Area_B,Motorbike,Work,Clear,Monday,21,0,Weekday
P5447,23.307785,77.480433,2026-02-06,18:22,38.84,10.34,20.7,AR03,Area_C,Car,Education,Fog,Friday,18,4,Weekday
P5447,23.307487,77.409412,2026-02-27,17:41,15.27,6.04,23.91,AR02,Area_B,Train,Leisure,Cloudy,Friday,17,4,Weekday
P5447,23.321475,77.411967,2025-11-07,07:48,11.79,0.84,4.93,AR02,Area_B,Walking,Commute,Clear,Friday,7,4,Weekday
P5447,23.339836,77.421288,2025-11-25,16:03,45.67,13.12,16.66,AR02,Area_B,Bicycle,Work,Clear,Tuesday,16,1,Weekday
P5447,23.311209,77.393099,2026-01-30,18:07,6.27,7.25,69.15,AR02,Area_B,Car,Commute,Rain,Friday,18,4,Weekday
P5447,23.321066,77.417033,2026-01-05,09:41,38.26,42.1,68.15,AR02,Area_B,Car,,Fog,Monday,9,0,Weekday
P5447,23.329438,77.41478,2025-12-10,08:07,40.81,2.91,4.25,AR02,Area_B,Walking,Shopping,Rain,Wednesday,8,2,Weekday
P5447,23.178282,77.322883,2025-11-30,19:23,45.98,48.09,78.52,AR07,Area_G,Bus,Social,Fog,Sunday,19,6,Weekend
P5447,23.315732,77.404896,2026-02-04,08:18,56.08,50.0,54.02,AR02,Area_B,Train,Leisure,Clear,Wednesday,8,2,Weekday
P5447,23.30596,77.425363,2026-02-25,03:06,17.1,1.21,5.12,AR02,Area_B,Walking,,Clear,Wednesday,3,2,Weekday
P5447,23.310362,77.39848,2025-11-20,17:40,21.32,7.75,22.83,AR02,Area_B,Car,Commute,Clear,Thursday,17,3,Weekday
P5447,23.241513,77.34396,2026-02-16,22:43,16.64,0.67,2.85,AR04,Area_D,Walking,Commute,Clear,Monday,22,0,Weekday
P5447,23.28385,77.430956,2026-01-01,16:02,25.74,7.47,22.83,AR02,Area_B,Bus,Commute,Clear,Thursday,16,3,Weekday
P5447,23.307645,77.414034,2025-11-25,11:02,19.38,0.66,2.05,AR02,Area_B,Walking,Work,Fog,Tuesday,11,1,Weekday
P5447,23.338599,77.396268,2026-02-14,18:11,26.43,0.47,1.17,AR02,Area_B,Walking,Commute,Cloudy,Saturday,18,5,Weekend
P5447,23.32309,77.416116,2025-11-20,21:12,28.86,22.45,52.13,AR02,Area_B,Car,Leisure,,Thursday,21,3,Weekday
P5389,23.327645,77.420853,2025-12-21,10:27,8.7,0.39,3.16,AR02,Area_B,Walking,Shopping,Cloudy,Sunday,10,6,Weekend
P5389,23.174879,77.487142,2025-12-24,12:35,60.6,31.48,30.43,AR09,Area_I,Motorbike,Commute,Rain,Wednesday,12,2,Weekday
P5389,23.18063,77.480364,2026-01-09,09:35,24.28,15.67,54.83,AR09,Area_I,Car,Commute,Cloudy,Friday,9,4,Weekday
P5389,23.311288,77.335501,2026-01-26,05:08,34.98,9.51,19.05,AR01,Area_A,,Leisure,,Monday,5,0,Weekday
P5389,23.308059,77.425254,2025-12-13,18:02,,4.26,11.72,AR02,Area_B,Bicycle,Leisure,Rain,Saturday,18,5,Weekend
P5389,23.331965,77.404099,2026-01-10,13:43,21.02,0.45,1.69,AR02,Area_B,Walking,Shopping,Clear,Saturday,13,5,Weekend
P5389,23.330427,77.405121,2026-01-29,07:06,37.08,11.94,20.24,AR02,Area_B,Bicycle,Shopping,,Thursday,7,3,Weekday
P5389,23.164006,77.476739,2025-11-06,17:44,37.99,41.48,66.6,AR09,Area_I,,Leisure,Clear,Thursday,17,3,Weekday
P5389,23.16251,77.468885,2026-01-08,13:22,14.18,5.4,29.05,AR09,Area_I,Car,Social,Cloudy,Thursday,13,3,Weekday
P5389,23.164519,77.482993,2026-01-23,13:11,37.12,24.63,50.18,AR09,Area_I,Train,Leisure,Cloudy,Friday,13,4,Weekday
P5389,23.300575,77.401546,2026-01-25,11:15,38.11,31.73,70.09,AR02,Area_B,Bus,Work,Cloudy,Sunday,11,6,Weekend
P5389,23.162981,77.336097,2025-12-10,11:46,19.25,2.07,7.46,AR07,Area_G,,,Cloudy,Wednesday,11,2,Weekday
P5389,23.332039,77.402922,2025-11-04,19:50,80.26,40.37,34.6,AR02,Area_B,Motorbike,Commute,Rain,Tuesday,19,1,Weekday
P5389,23.342974,77.422227,2025-12-13,11:11,9.07,4.2,35.2,AR02,Area_B,Motorbike,Work,Clear,Saturday,11,5,Weekend
P5389,23.173741,77.484803,2026-02-04,13:41,14.02,5.12,23.0,AR09,Area_I,,Social,Cloudy,Wednesday,13,2,Weekday
P5389,23.16635,77.479653,2026-01-27,14:53,24.81,25.48,72.56,AR09,Area_I,Car,Unknown,Cloudy,Tuesday,14,1,Weekday
P5389,23.308096,77.407202,2026-01-31,18:00,21.97,14.86,46.22,AR02,Area_B,Car,Shopping,Rain,Saturday,18,5,Weekend
P5389,23.179623,77.488294,2026-01-10,08:43,14.67,0.4,1.79,AR09,Area_I,Walking,Social,,Saturday,8,5,Weekend
P5389,23.184469,77.47585,2025-12-10,08:14,14.63,8.53,35.98,AR09,Area_I,Bus,Unknown,Clear,Wednesday,8,2,Weekday
P5389,23.314815,77.398267,2025-12-28,21:35,6.34,3.76,35.88,AR02,Area_B,Bus,Commute,Cloudy,Sunday,21,6,Weekend
P5389,23.169274,77.468127,2025-12-08,13:43,10.21,0.28,1.9,AR09,Area_I,Walking,Leisure,Cloudy,Monday,13,0,Weekday
P5389,23.322061,77.424733,2025-11-06,09:06,42.21,4.58,7.38,AR02,Area_B,Walking,Commute,Clear,Thursday,9,3,Weekday
